deck_code,factions,Champion.01,Champion.02,Champion.03,Champion.04,Champion.05,Champion.06,Card.01,Card.02,Card.03,Card.04,Card.05,Card.06,Card.07,Card.08,Card.09,Card.10,Card.11,Card.12,Card.13,Card.14,Card.15,Card.16,Card.17,Card.18,Card.19,Card.20,Card.21,Card.22,Card.23,Card.24,Card.25,Card.26,Card.27,Card.28,Card.29,Card.30,Card.31,Card.32,Card.33,Card.34,Card.35,Card.36,Card.37,Card.38,Card.39,Card.40,archetype,archetype_pretty
CMBQEAIBCQZAEBABAUDAGBAHD4WEEAQDAQDQ2SLIAQCACAIJBIHAEAIEAEFQIBAHDQRDW6A,"faction_Freljord_Name,faction_Shurima_Name",04FR005,04FR005,04FR005,04SH073,04SH073,"",01FR020,01FR020,01FR020,01FR050,01FR050,01FR050,04FR005,04FR005,04FR005,04FR006,04FR006,04FR006,04SH031,04SH031,04SH031,04SH044,04SH044,04SH044,04SH066,04SH066,04SH066,04SH013,04SH013,04SH073,04SH073,04SH104,04SH104,04FR001,04FR001,04FR009,04FR009,04FR010,04FR010,04FR014,04FR014,04FR011,04SH028,04SH034,04SH059,04SH120,Lissandra/Taliyah,""
CMBAIBABAUDASCQGAQDQ2HBMIJEV2AQBAEARIAYEA4IB63IBAIBQCBAJ,"faction_Freljord_Name,faction_Shurima_Name",04FR005,04FR005,04FR005,04SH073,04SH073,04SH073,04FR005,04FR005,04FR005,04FR006,04FR006,04FR006,04FR009,04FR009,04FR009,04FR010,04FR010,04FR010,04SH013,04SH013,04SH013,04SH028,04SH028,04SH028,04SH044,04SH044,04SH044,04SH066,04SH066,04SH066,04SH073,04SH073,04SH073,04SH093,04SH093,04SH093,01FR020,01FR020,04SH016,04SH016,04SH031,04SH031,04SH109,04SH109,03FR004,03FR009,Lissandra/Taliyah,""
CMBQCAIBCQBAIAIBAUCAIBY7FRBESAYBAEATEAYEA4GSE6AEAQAQMCILBYAQGBAHHNEGQ,"faction_Freljord_Name,faction_Shurima_Name",04FR005,04FR005,04FR005,04SH073,04SH073,04SH073,01FR020,01FR020,01FR020,04FR001,04FR001,04FR001,04FR005,04FR005,04FR005,04SH031,04SH031,04SH031,04SH044,04SH044,04SH044,04SH066,04SH066,04SH066,04SH073,04SH073,04SH073,01FR050,01FR050,04SH013,04SH013,04SH034,04SH034,04SH120,04SH120,04FR006,04FR006,04FR009,04FR009,04FR011,04FR011,04FR014,04FR014,04SH059,04SH072,04SH104,Lissandra/Taliyah,""
CMBQCAYBAIBACAIFD4DAIBZGFU3UGXLHAMBACAIWDIBAEAICAYBAIBYNIUAQCBAHCQ,"faction_Freljord_Name,faction_Shurima_Name",04SH067,04SH067,04SH067,02FR002,02FR002,04SH020,03FR002,03FR002,03FR002,01FR005,01FR005,01FR005,01FR031,01FR031,01FR031,04SH038,04SH038,04SH038,04SH045,04SH045,04SH045,04SH055,04SH055,04SH055,04SH067,04SH067,04SH067,04SH093,04SH093,04SH093,04SH103,04SH103,04SH103,01FR022,01FR022,01FR026,01FR026,02FR002,02FR002,02FR006,02FR006,04SH013,04SH013,04SH069,04SH069,04SH020,Renekton/Sejuani/Sivir,""
CMBAIBABAECQUDQFAQDQ2HZMIJUAGAIEAEEQEAIBBMKAEBAHJF4AEAIEA4RAEAIBAEOQ,"faction_Freljord_Name,faction_Shurima_Name",04FR005,04FR005,04FR005,04SH073,04SH073,"",04FR001,04FR001,04FR001,04FR005,04FR005,04FR005,04FR010,04FR010,04FR010,04FR014,04FR014,04FR014,04SH013,04SH013,04SH013,04SH031,04SH031,04SH031,04SH044,04SH044,04SH044,04SH066,04SH066,04SH066,04SH104,04SH104,04SH104,04FR009,04FR009,01FR011,01FR011,01FR020,01FR020,04SH073,04SH073,04SH120,04SH120,04SH034,01FR001,01FR029,Lissandra/Taliyah,""
CMBACBAHJECQIAIBAUDASDQEAEAQCHIBAMAQWAIEAEGAOBAHD4REESCMJ54ACAQEA45W4,"faction_Freljord_Name,faction_Shurima_Name",04SH073,04SH073,04SH073,04FR005,04FR005,04FR005,04SH073,04SH073,04SH073,04FR001,04FR001,04FR001,04FR005,04FR005,04FR005,04FR006,04FR006,04FR006,04FR009,04FR009,04FR009,04FR014,04FR014,04FR014,01FR029,01FR029,03FR011,03FR011,04FR012,04FR012,04SH031,04SH031,04SH034,04SH034,04SH066,04SH066,04SH072,04SH072,04SH076,04SH076,04SH079,04SH079,04SH120,04SH120,04SH059,04SH110,Lissandra/Taliyah,""
CMBQCAIBGICAIAIBAUDA4BIEA4GRYHZMIIBACBABBIBQIBZ3LFUACAQEA4RF2,"faction_Freljord_Name,faction_Shurima_Name",04FR005,04FR005,04FR005,"","","",01FR050,01FR050,01FR050,04FR001,04FR001,04FR001,04FR005,04FR005,04FR005,04FR006,04FR006,04FR006,04FR014,04FR014,04FR014,04SH013,04SH013,04SH013,04SH028,04SH028,04SH028,04SH031,04SH031,04SH031,04SH044,04SH044,04SH044,04SH066,04SH066,04SH066,04FR010,04FR010,04SH059,04SH059,04SH089,04SH089,04SH104,04SH104,04SH034,04SH093,Lissandra (FR/SH),""
CMBQEAIBCQZAGBABAECQ4AYEA4PSYQQDAEAQCCYBAQAQMAIEA5UAIAIBAEAQCAYBCYBQIAIJBIFQKBAHBURDWSLY,"faction_Freljord_Name,faction_Shurima_Name",04FR005,04FR005,04FR005,04SH073,"","",01FR020,01FR020,01FR020,01FR050,01FR050,01FR050,04FR001,04FR001,04FR001,04FR005,04FR005,04FR005,04FR014,04FR014,04FR014,04SH031,04SH031,04SH031,04SH044,04SH044,04SH044,04SH066,04SH066,04SH066,01FR011,01FR011,04FR006,04FR006,04SH104,04SH104,01FR001,03FR022,04FR009,04FR010,04FR011,04SH013,04SH034,04SH059,04SH073,04SH120,Lissandra/Taliyah,""
CMBQCAYBAIAQIAIQAQCAODJNINTQGAQEAEEQUBABAEAQIBJOAUCAOEB3IVEFCAA,"faction_Freljord_Name,faction_Shurima_Name",04SH067,04SH067,04SH067,"","","",03FR002,03FR002,03FR002,04FR016,04FR016,04FR016,04SH013,04SH013,04SH013,04SH045,04SH045,04SH045,04SH067,04SH067,04SH067,04SH103,04SH103,04SH103,04FR009,04FR009,04FR010,04FR010,01FR001,01FR001,01FR004,01FR004,01FR005,01FR005,01FR046,01FR046,04SH016,04SH016,04SH059,04SH059,04SH069,04SH069,04SH072,04SH072,04SH081,04SH081,Renekton (FR/SH),""
CMCACAQBAYAQGAICAMAQCBIWD4CQIBZGFU3UGZYDAEAQCGQBAIAQEAQEA43F2AICAQDQ2FA,"faction_Freljord_Name,faction_Shurima_Name",04SH067,04SH067,04SH067,02FR002,02FR002,04SH020,02FR006,02FR006,02FR006,03FR002,03FR002,03FR002,01FR005,01FR005,01FR005,01FR022,01FR022,01FR022,01FR031,01FR031,01FR031,04SH038,04SH038,04SH038,04SH045,04SH045,04SH045,04SH055,04SH055,04SH055,04SH067,04SH067,04SH067,04SH103,04SH103,04SH103,01FR026,01FR026,02FR002,02FR002,04SH054,04SH054,04SH093,04SH093,04SH013,04SH020,Renekton/Sejuani/Sivir,""
CMBQCAIBGICAIBYND4WEEBIEAEAQKBQJBYBACBABBMBAIBZCPABACAIBCQBQIB2IJFGA,"faction_Freljord_Name,faction_Shurima_Name",04FR005,04FR005,04FR005,04SH073,"","",01FR050,01FR050,01FR050,04SH013,04SH013,04SH013,04SH031,04SH031,04SH031,04SH044,04SH044,04SH044,04SH066,04SH066,04SH066,04FR001,04FR001,04FR001,04FR005,04FR005,04FR005,04FR006,04FR006,04FR006,04FR009,04FR009,04FR009,04FR014,04FR014,04FR014,04FR011,04FR011,04SH034,04SH034,04SH120,04SH120,01FR020,04SH072,04SH073,04SH076,Lissandra/Taliyah,""
CMBQCAYBBEBACAILGIDAIBYNCAKC6N25AQAQGAICAECAOHACAEAQCFACAQAQSDQBAECACCQ,"faction_Freljord_Name,faction_Shurima_Name",04SH020,04SH020,04SH020,04SH047,04SH047,04SH047,03FR009,03FR009,03FR009,01FR011,01FR011,01FR011,01FR050,01FR050,01FR050,04SH013,04SH013,04SH013,04SH016,04SH016,04SH016,04SH020,04SH020,04SH020,04SH047,04SH047,04SH047,04SH055,04SH055,04SH055,04SH093,04SH093,04SH093,03FR002,03FR002,04SH028,04SH028,01FR001,01FR001,01FR020,01FR020,04FR009,04FR009,04FR014,04FR014,04FR010,Nasus/Sivir (FR/SH),""
CMBQGBABBEGQ4BABAEGBIFZKAYCAODYVDRBE62QAAEAQIBYN,"faction_Freljord_Name,faction_Shurima_Name","","","","","","",04FR009,04FR009,04FR009,04FR013,04FR013,04FR013,04FR014,04FR014,04FR014,01FR012,01FR012,01FR012,01FR020,01FR020,01FR020,01FR023,01FR023,01FR023,01FR042,01FR042,01FR042,04SH015,04SH015,04SH015,04SH021,04SH021,04SH021,04SH028,04SH028,04SH028,04SH066,04SH066,04SH066,04SH079,04SH079,04SH079,04SH106,04SH106,04SH106,04SH013,Championless (FR/SH),""
CMBQGAIBAEKDEAYEAECQMCQEAQDRYJSJJQBQCAIBAMBAGAICBMBAIBYNNUAA,"faction_Freljord_Name,faction_Shurima_Name",04FR005,04FR005,04FR005,04SH073,04SH073,04SH073,01FR001,01FR001,01FR001,01FR020,01FR020,01FR020,01FR050,01FR050,01FR050,04FR005,04FR005,04FR005,04FR006,04FR006,04FR006,04FR010,04FR010,04FR010,04SH028,04SH028,04SH028,04SH038,04SH038,04SH038,04SH073,04SH073,04SH073,04SH076,04SH076,04SH076,01FR003,01FR003,03FR002,03FR002,03FR011,03FR011,04SH013,04SH013,04SH109,04SH109,Lissandra/Taliyah,""
CMBQEAIBAMOQGBABAECQMBQEA4TDWSKMLFXAGAIBAEZACAYBAIAQIBYNAEAQCAJK,"faction_Freljord_Name,faction_Shurima_Name",04FR005,04FR005,04FR005,04SH073,04SH073,04SH073,01FR003,01FR003,01FR003,01FR029,01FR029,01FR029,04FR001,04FR001,04FR001,04FR005,04FR005,04FR005,04FR006,04FR006,04FR006,04SH038,04SH038,04SH038,04SH059,04SH059,04SH059,04SH073,04SH073,04SH073,04SH076,04SH076,04SH076,04SH089,04SH089,04SH089,04SH110,04SH110,04SH110,01FR050,01FR050,03FR002,03FR002,04SH013,04SH013,01FR042,Lissandra/Taliyah,""
CMBQIAIBBQKBOKQEAQAQSCQNBYCAIBYBCUOCSAQBAMAQMAIEA4FQA,"faction_Freljord_Name,faction_Shurima_Name",03FR006,03FR006,"","","","",01FR012,01FR012,01FR012,01FR020,01FR020,01FR020,01FR023,01FR023,01FR023,01FR042,01FR042,01FR042,04FR009,04FR009,04FR009,04FR010,04FR010,04FR010,04FR013,04FR013,04FR013,04FR014,04FR014,04FR014,04SH001,04SH001,04SH001,04SH021,04SH021,04SH021,04SH028,04SH028,04SH028,04SH041,04SH041,04SH041,03FR006,03FR006,04SH011,04SH011,Trundle (FR/SH),""
CMBAEAICFIZAGBACAUFQ6BACAIBAQCQCAMBAKFADAQBAIBYJAUAQEBQJCEWDCAIBAEBCM,faction_Ionia_Name,04IO005,04IO005,04IO005,01IO009,01IO009,"",01IO042,01IO042,01IO042,01IO050,01IO050,01IO050,04IO005,04IO005,04IO005,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,02IO008,02IO008,02IO010,02IO010,03IO005,03IO005,03IO020,03IO020,04IO004,04IO004,04IO007,04IO007,04IO009,04IO009,01IO006,01IO006,01IO009,01IO009,01IO017,01IO017,01IO044,01IO044,01IO049,01IO049,01IO038,Irelia/Zed,""
CEAQGAICAIESOAYCAIBAEBICAMBACCYKAEBAQCQNC4OCAKRMF4YQCAYBAIQTAOA,faction_Ionia_Name,01IO009,01IO009,01IO009,01IO032,01IO032,"",01IO002,01IO002,01IO002,01IO009,01IO009,01IO009,01IO039,01IO039,01IO039,02IO002,02IO002,02IO005,02IO005,03IO001,03IO001,03IO011,03IO011,01IO008,01IO008,01IO010,01IO010,01IO013,01IO013,01IO023,01IO023,01IO028,01IO028,01IO032,01IO032,01IO042,01IO042,01IO044,01IO044,01IO047,01IO047,01IO049,01IO049,01IO033,01IO048,01IO056,Shen/Zed,""
CECACAQCAUAQIAQUAIBQECIUAYAQEAQJBQLBYOIDAEBAECQBAMBAEAYBAIIROJIA,faction_Ionia_Name,01IO009,01IO009,01IO009,03IO002,03IO002,"",02IO005,02IO005,02IO005,04IO020,04IO020,04IO020,03IO009,03IO009,03IO009,03IO020,03IO020,03IO020,01IO002,01IO002,01IO002,01IO009,01IO009,01IO009,01IO012,01IO012,01IO012,01IO022,01IO022,01IO022,01IO028,01IO028,01IO028,01IO057,01IO057,01IO057,02IO010,02IO010,03IO002,03IO002,01IO017,01IO017,01IO023,01IO023,01IO037,01IO037,Lulu/Zed,""
CEAAEAIEAICAUAICAYEQYDQ4DYWTCNJZAQAQEAQEAECAECIDAMBAEAYKBUAQEAQEB4LRQIJFFEVCWLBQG4,faction_Ionia_Name,01IO009,01IO009,03IO002,01IO015,01IO041,"",04IO004,04IO004,01IO006,01IO006,01IO009,01IO009,01IO012,01IO012,01IO014,01IO014,01IO028,01IO028,01IO030,01IO030,01IO045,01IO045,01IO049,01IO049,01IO053,01IO053,01IO057,01IO057,02IO004,04IO009,03IO002,03IO003,03IO010,01IO002,01IO004,01IO015,01IO023,01IO024,01IO033,01IO037,01IO041,01IO042,01IO043,01IO044,01IO048,01IO055,Karma/Lulu/Yasuo/Zed,""
CMCACAQCBIAQIAQOAMBQEAQKCEDQCAQGBQISYMJSHEAQEAICBUKQA,faction_Ionia_Name,03IO002,03IO002,03IO002,"","","",02IO010,02IO010,02IO010,04IO014,04IO014,04IO014,03IO002,03IO002,03IO002,03IO010,03IO010,03IO010,03IO017,03IO017,03IO017,01IO006,01IO006,01IO006,01IO012,01IO012,01IO012,01IO017,01IO017,01IO017,01IO044,01IO044,01IO044,01IO049,01IO049,01IO049,01IO050,01IO050,01IO050,01IO057,01IO057,01IO057,01IO013,01IO013,01IO021,01IO021,Lulu,""
CEBAEAYCAILAKAICAYERUJBKAMAQIAQHAIBQEAYUAYAQECQMCYSSOLQBAEAQEGA,faction_Ionia_Name,03IO002,03IO002,03IO002,01IO009,01IO009,01IO009,03IO002,03IO002,03IO002,03IO022,03IO022,03IO022,01IO006,01IO006,01IO006,01IO009,01IO009,01IO009,01IO026,01IO026,01IO026,01IO036,01IO036,01IO036,01IO042,01IO042,01IO042,04IO007,04IO007,03IO003,03IO003,03IO020,03IO020,01IO010,01IO010,01IO012,01IO012,01IO022,01IO022,01IO037,01IO037,01IO039,01IO039,01IO046,01IO046,01IO024,Lulu/Zed,""
CEAQYAICAYEQWDQRDIOSOKRMGQ4QCAIBAILQEAIBAITACAYCBI,faction_Ionia_Name,01IO009,01IO009,01IO009,"","","",01IO006,01IO006,01IO006,01IO009,01IO009,01IO009,01IO011,01IO011,01IO011,01IO014,01IO014,01IO014,01IO017,01IO017,01IO017,01IO026,01IO026,01IO026,01IO029,01IO029,01IO029,01IO039,01IO039,01IO039,01IO042,01IO042,01IO042,01IO044,01IO044,01IO044,01IO052,01IO052,01IO052,01IO057,01IO057,01IO057,01IO023,01IO023,01IO038,03IO010,Zed,""
CEAQCAICBEBQCAYCCYBAEAQEBIGACAQDAYGA2DQXDANCOMJUHEAQOAICBISSQKRMGAZA,faction_Ionia_Name,01IO009,01IO009,01IO009,"","","",01IO009,01IO009,01IO009,03IO022,03IO022,02IO004,02IO004,02IO010,02IO010,01IO003,01IO003,01IO006,01IO006,01IO012,01IO012,01IO013,01IO013,01IO014,01IO014,01IO023,01IO023,01IO024,01IO024,01IO026,01IO026,01IO039,01IO039,01IO049,01IO049,01IO052,01IO052,01IO057,01IO057,01IO010,01IO037,01IO040,01IO042,01IO044,01IO048,01IO050,Zed,""
CECACAYCCYAQIAQPAIBAEBIKAUAQECAPFIXDSAYBAQBACAQDAICQMAYBAIQTCOABAEBQEEY,faction_Ionia_Name,01IO015,01IO015,01IO015,"","","",03IO022,03IO022,03IO022,04IO015,04IO015,04IO015,02IO005,02IO005,02IO005,02IO010,02IO010,02IO010,01IO008,01IO008,01IO008,01IO015,01IO015,01IO015,01IO042,01IO042,01IO042,01IO046,01IO046,01IO046,01IO057,01IO057,01IO057,04IO001,04IO001,03IO005,03IO005,03IO006,03IO006,01IO033,01IO033,01IO049,01IO049,01IO056,01IO056,03IO019,Yasuo,""
CEBAEAICAYEQGAYCAIFAWAQBAMBAGBQBAIBAYHA6FI2AGAQDAIIRSAQEAIDA6BYBAIBREFQXEUWTQ,faction_Ionia_Name,01IO009,01IO009,01IO009,03IO002,03IO002,03IO002,01IO006,01IO006,01IO006,01IO009,01IO009,01IO009,03IO002,03IO002,03IO002,03IO010,03IO010,03IO010,03IO011,03IO011,03IO011,03IO003,03IO003,01IO002,01IO002,01IO012,01IO012,01IO028,01IO028,01IO030,01IO030,01IO042,01IO042,01IO052,01IO052,03IO017,03IO025,04IO006,04IO015,01IO003,01IO018,01IO022,01IO023,01IO037,01IO045,01IO056,Lulu/Zed,""
CMBAGAYCAIFBEBABAIFCAJJZAMAQEAQKAMAQEEZRGICAGAQBAMERCAQBAEBBKAQDAICQQ,faction_Ionia_Name,03IO002,03IO002,03IO002,01IO032,01IO032,01IO032,03IO002,03IO002,03IO002,03IO010,03IO010,03IO010,03IO018,03IO018,03IO018,01IO010,01IO010,01IO010,01IO032,01IO032,01IO032,01IO037,01IO037,01IO037,01IO057,01IO057,01IO057,02IO010,02IO010,01IO019,01IO019,01IO049,01IO049,01IO050,01IO050,03IO001,03IO001,03IO003,03IO003,03IO009,03IO009,03IO017,03IO017,01IO021,03IO005,03IO008,Lulu/Shen,""
CMBQCAQCBIAQIAQOAUAQECIPDMYTSAYBAEBBKAICAICQMAYCAMCQSCQUDEAQGAICEESTQ,faction_Ionia_Name,01IO009,01IO009,01IO009,01IO015,01IO015,01IO015,02IO010,02IO010,02IO010,04IO014,04IO014,04IO014,01IO009,01IO009,01IO009,01IO015,01IO015,01IO015,01IO027,01IO027,01IO027,01IO049,01IO049,01IO049,01IO057,01IO057,01IO057,01IO021,01IO021,02IO005,02IO005,03IO003,03IO003,03IO005,03IO005,03IO009,03IO009,03IO010,03IO010,03IO020,03IO020,03IO025,03IO025,01IO033,01IO037,01IO056,Yasuo/Zed,""
CMBQCAQCBICAGAQBAIFBEBYBAIDASDARFIZDSAIBAIBAQAICAEBBIMI,faction_Ionia_Name,03IO002,03IO002,03IO002,01IO009,01IO009,01IO009,02IO010,02IO010,02IO010,03IO001,03IO001,03IO001,03IO002,03IO002,03IO002,03IO010,03IO010,03IO010,03IO018,03IO018,03IO018,01IO006,01IO006,01IO006,01IO009,01IO009,01IO009,01IO012,01IO012,01IO012,01IO017,01IO017,01IO017,01IO042,01IO042,01IO042,01IO050,01IO050,01IO050,01IO057,01IO057,01IO057,02IO008,02IO008,01IO020,01IO049,Lulu/Zed,""
CEBQCBACB4BAEAQBBIBQCAQOFQZAIAICAICQEAYCAUKAEBACA4GAKAICAQDBKNBZAEBACARKGE,faction_Ionia_Name,"","","","","","",04IO015,04IO015,04IO015,02IO001,02IO001,02IO001,02IO010,02IO010,02IO010,01IO014,01IO014,01IO014,01IO044,01IO044,01IO044,01IO050,01IO050,01IO050,02IO005,02IO005,03IO005,03IO005,03IO020,03IO020,04IO007,04IO007,04IO012,04IO012,01IO004,01IO004,01IO006,01IO006,01IO021,01IO021,01IO052,01IO052,01IO057,01IO057,01IO042,01IO049,Championless (IO),""
CEBACAYCCQCQCAQJBQGQ4GQEAEBAEBIBAMBAUAQEAIDQ4BIBAIBQMFZMGEBQCAYCCMAQIAQMAIAQEFIY,faction_Ionia_Name,01IO009,01IO009,01IO009,"","","",03IO020,03IO020,03IO020,01IO009,01IO009,01IO009,01IO012,01IO012,01IO012,01IO013,01IO013,01IO013,01IO014,01IO014,01IO014,01IO026,01IO026,01IO026,02IO005,02IO005,03IO010,03IO010,04IO007,04IO007,04IO014,04IO014,01IO003,01IO003,01IO006,01IO006,01IO023,01IO023,01IO044,01IO044,01IO049,01IO049,03IO019,04IO012,01IO021,01IO024,Zed,""
CEBQCAQCAUAQGAQHAIAQEIBSAQAQEAQKAECAEDICAMBACGIGAEBAMCAPCMTCYAYCAMBAGBQCAQBAKBYEAEBBOIJRHA,faction_Ionia_Name,01IO032,01IO032,01IO032,01IO015,01IO015,04IO005,02IO005,02IO005,02IO005,03IO007,03IO007,03IO007,01IO032,01IO032,01IO032,01IO050,01IO050,01IO050,02IO010,02IO010,04IO013,04IO013,03IO001,03IO001,03IO025,03IO025,01IO006,01IO006,01IO008,01IO008,01IO015,01IO015,01IO019,01IO019,01IO038,01IO038,01IO044,01IO044,03IO003,03IO006,04IO005,04IO007,01IO023,01IO033,01IO049,01IO056,Irelia/Shen/Yasuo,""
CEAQIAICAIVCYOACAEBAEBYJAEBAQCYMCAKSOKZRGIBAGAQCAUEAUBIBAIHSKKJUGY,faction_Ionia_Name,01IO015,01IO041,"","","","",01IO002,01IO002,01IO002,01IO042,01IO042,01IO042,01IO044,01IO044,01IO044,01IO056,01IO056,01IO056,02IO007,02IO007,01IO008,01IO008,01IO011,01IO011,01IO012,01IO012,01IO016,01IO016,01IO021,01IO021,01IO039,01IO039,01IO043,01IO043,01IO049,01IO049,01IO050,01IO050,02IO005,02IO008,02IO010,01IO015,01IO037,01IO041,01IO052,01IO054,Karma/Yasuo,""
CEBQCAQCBIBAIAQOB4EQCAQHBEGQ4EQXFQ2DSAQBAEBBUAIEAIAQA,faction_Ionia_Name,01IO009,01IO009,01IO009,"","","",02IO010,02IO010,02IO010,04IO014,04IO014,04IO014,04IO015,04IO015,04IO015,01IO007,01IO007,01IO007,01IO009,01IO009,01IO009,01IO013,01IO013,01IO013,01IO014,01IO014,01IO014,01IO018,01IO018,01IO018,01IO023,01IO023,01IO023,01IO044,01IO044,01IO044,01IO052,01IO052,01IO052,01IO057,01IO057,01IO057,01IO026,01IO026,04IO001,04IO001,Zed,""
CEBQEAICAYVAEAYCAUKAIBACAUEQWDYEAEBAECIBAMBAMAQBAIFTCAYEAIAQIBYBAICAEAQD,faction_Ionia_Name,04IO005,04IO005,04IO005,"","","",01IO006,01IO006,01IO006,01IO042,01IO042,01IO042,03IO005,03IO005,03IO005,03IO020,03IO020,03IO020,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,02IO009,02IO009,03IO006,03IO006,01IO011,01IO011,01IO049,01IO049,04IO001,04IO001,04IO004,04IO004,04IO007,04IO007,04IO002,04IO003,Irelia,""
CMAQIAICAQOCUOICAIBQEAIKAUAQEBQMBYNCYBABAQBA4AQDAIEBEAYCAIAQGCAIAEBAKCYNC4TSQLJV,faction_Ionia_Name,"","","","","","",01IO004,01IO004,01IO004,01IO028,01IO028,01IO028,01IO042,01IO042,01IO042,01IO057,01IO057,01IO057,03IO001,03IO001,03IO010,03IO010,01IO006,01IO006,01IO012,01IO012,01IO014,01IO014,01IO026,01IO026,01IO044,01IO044,04IO014,03IO008,03IO018,02IO001,02IO003,02IO008,01IO005,01IO011,01IO013,01IO023,01IO039,01IO040,01IO045,01IO053,Championless (IO),""
CICACBACB4BAICINBYBQCAQIB4XAGAYJDI3FQAYBAIBAKAIDBFQAGAICAIFTQAQBAMBBIAQBAIQTC,"faction_Ionia_Name,faction_MtTargon_Name",01IO015,01IO015,01IO015,03MT054,03MT054,03MT054,04IO015,04IO015,04IO015,04MT013,04MT013,04MT013,04MT014,04MT014,04MT014,01IO008,01IO008,01IO008,01IO015,01IO015,01IO015,01IO046,01IO046,01IO046,03MT026,03MT026,03MT026,03MT054,03MT054,03MT054,03MT088,03MT088,03MT088,02IO005,02IO005,03MT096,03MT096,01IO002,01IO002,01IO011,01IO011,01IO056,01IO056,03IO020,01IO033,01IO049,Leona/Yasuo,""
CMAQEAYJDI3AGAIDAIDQEAICBAHQKAYJDMOFEWDAAQAQEAQFAQBQEAIDBIIQMAICC4NCCLRRG4DQGCIVC4SCSLBQMI,"faction_Ionia_Name,faction_MtTargon_Name",03MT054,03MT054,03MT054,01IO015,01IO015,"",03MT026,03MT026,03MT026,03MT054,03MT054,03MT054,03IO007,03IO007,01IO008,01IO008,01IO015,01IO015,03MT027,03MT027,03MT028,03MT028,03MT082,03MT082,03MT088,03MT088,03MT096,03MT096,02IO005,03IO001,03IO003,03IO010,03IO017,01IO023,01IO026,01IO033,01IO046,01IO049,01IO055,03MT021,03MT023,03MT036,03MT041,03MT044,03MT048,03MT098,Leona/Yasuo,""
CMCACAQCAUAQIAQPAECASDIDAEBAQDZOAQAQEAQKAECASDQCAEBAWMIEAMETMSSYMACACAICEUAQGAQGAECASCADAMERGGQ4,"faction_Ionia_Name,faction_MtTargon_Name",01IO015,01IO015,01IO015,03MT054,03MT054,04MT008,02IO005,02IO005,02IO005,04IO015,04IO015,04IO015,04MT013,04MT013,04MT013,01IO008,01IO008,01IO008,01IO015,01IO015,01IO015,01IO046,01IO046,01IO046,02IO010,02IO010,04MT014,04MT014,01IO011,01IO011,01IO049,01IO049,03MT054,03MT054,03MT074,03MT074,03MT088,03MT088,03MT096,03MT096,01IO037,03IO006,04MT008,03MT019,03MT026,03MT028,Leona/Malphite/Yasuo,""
CIBQCAICFEBAEAQDAUCAGCIJEMZWAAQCAMBASFAEAMEVIVKW24AQIAICAIEQCAYCAUBACAROGEBQGCITFLOQC,"faction_Ionia_Name,faction_MtTargon_Name",01IO041,01IO041,01IO041,03MT009,03MT009,03MT009,01IO041,01IO041,01IO041,02IO003,02IO003,02IO003,02IO005,02IO005,02IO005,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT051,03MT051,03MT051,03MT096,03MT096,03MT096,03IO009,03IO009,03IO020,03IO020,03MT084,03MT084,03MT085,03MT085,03MT086,03MT086,03MT215,03MT215,02IO009,03IO005,01IO046,01IO049,03MT019,03MT042,03MT221,Karma/Zoe,""
CMCACAICFEBAEAQFBEBAGAQJCQCQGCIFGNKGBWYBAIAQCARRAMBQSFZDKUAQEAICFY2Q,"faction_Ionia_Name,faction_MtTargon_Name",01IO041,01IO041,01IO041,"","","",01IO041,01IO041,01IO041,02IO005,02IO005,02IO005,02IO009,02IO009,02IO009,03IO009,03IO009,03IO009,03IO020,03IO020,03IO020,03MT005,03MT005,03MT005,03MT051,03MT051,03MT051,03MT084,03MT084,03MT084,03MT096,03MT096,03MT096,03MT219,03MT219,03MT219,01IO049,01IO049,03MT023,03MT023,03MT035,03MT035,03MT085,03MT085,01IO046,01IO053,Karma (IO/MT),""
CMBAKAYCAEBASCQSBABQSDBDEQUTGOSRLQAACAIDBFXA,"faction_Ionia_Name,faction_MtTargon_Name",03IO002,03IO002,03IO002,03MT058,03MT058,03MT058,03IO001,03IO001,03IO001,03IO002,03IO002,03IO002,03IO009,03IO009,03IO009,03IO010,03IO010,03IO010,03IO018,03IO018,03IO018,03MT012,03MT012,03MT012,03MT035,03MT035,03MT035,03MT036,03MT036,03MT036,03MT041,03MT041,03MT041,03MT051,03MT051,03MT051,03MT058,03MT058,03MT058,03MT081,03MT081,03MT081,03MT092,03MT092,03MT092,03MT110,Lulu/Taric,""
