deck_code,factions,Champion.01,Champion.02,Champion.03,Champion.04,Champion.05,Champion.06,Card.01,Card.02,Card.03,Card.04,Card.05,Card.06,Card.07,Card.08,Card.09,Card.10,Card.11,Card.12,Card.13,Card.14,Card.15,Card.16,Card.17,Card.18,Card.19,Card.20,Card.21,Card.22,Card.23,Card.24,Card.25,Card.26,Card.27,Card.28,Card.29,Card.30,Card.31,Card.32,Card.33,Card.34,Card.35,Card.36,Card.37,Card.38,Card.39,Card.40,archetype,archetype_pretty
CICACAQABEAQICIEAIAQAFRGA4BQSIZTHBEUWXTCAIAQCABAAEBQADQDAEAQADIBAME5MAIBAQAAE,"faction_Demacia_Name,faction_MtTargon_Name",01DE022,01DE022,01DE022,03MT056,03MT056,03MT056,02DE009,02DE009,02DE009,04MT004,04MT004,04MT004,01DE022,01DE022,01DE022,01DE038,01DE038,01DE038,03MT035,03MT035,03MT035,03MT051,03MT051,03MT051,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT075,03MT075,03MT075,03MT094,03MT094,03MT094,03MT098,03MT098,03MT098,01DE032,01DE032,03DE014,03DE014,01DE013,03MT214,04DE002,Diana/Lucian,""
CQCACAIABEAQGCLEAECAAFAEAMAAMCALBYCQCAQAAEAQIAACAECQUKICAEABUHIDAMEQGM2VAMAQEAAHAEBQSVYBAQAA4,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,05BC041,05BC041,03MT087,01DE009,01DE009,01DE009,03MT100,03MT100,03MT100,04DE020,04DE020,04DE020,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,02DE001,02DE001,04DE002,04DE002,05BC041,05BC041,01DE026,01DE026,01DE029,01DE029,03MT003,03MT003,03MT051,03MT051,03MT085,03MT085,02DE007,03MT087,04DE014,Aurelion Sol/Poppy/Shyvana (DE/MT),Dragons (DE/MT)
CMCACAIADIAQIAAOAMBQSVLE3UAQIAYAAYEAWDQDAEAQADYBAIAACAYDBEOFIVYCAEBQSAYCAEAAOEY,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,"",01DE026,01DE026,01DE026,04DE014,04DE014,04DE014,03MT085,03MT085,03MT085,03MT100,03MT100,03MT100,03MT221,03MT221,03MT221,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE015,01DE015,02DE001,02DE001,03MT028,03MT028,03MT084,03MT084,03MT087,03MT087,03MT003,01DE007,01DE019,Aurelion Sol/Shyvana,Dragons (DE/MT)
CMCACAIADIAQEAABAMBQABQIBYDAGCIJKRLFOYG5AEAQGAYJKVOGIAIBAEAAO,"faction_Demacia_Name,faction_MtTargon_Name",03MT009,03MT009,03MT009,03MT087,03MT087,03MT087,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE014,03DE014,03DE014,03MT009,03MT009,03MT009,03MT084,03MT084,03MT084,03MT086,03MT086,03MT086,03MT087,03MT087,03MT087,03MT096,03MT096,03MT096,03MT221,03MT221,03MT221,03MT085,03MT085,03MT092,03MT092,03MT100,03MT100,01DE007,Aurelion Sol/Zoe (DE/MT),""
CQBACAYABYCQGCIJEMZVIYAEAEAQAGQBAMAAMAIEBEGQMAYJDIODMVKYMQCACAQAAEAQGCKXAECASDYBAUFK6AI,"faction_Demacia_Name,faction_MtTargon_Name",03MT009,03MT009,03MT009,03MT054,03MT054,03MT087,03DE014,03DE014,03DE014,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT051,03MT051,03MT051,03MT084,03MT084,03MT084,03MT096,03MT096,03MT096,01DE026,01DE026,03DE006,03DE006,04MT013,04MT013,03MT026,03MT026,03MT028,03MT028,03MT054,03MT054,03MT085,03MT085,03MT088,03MT088,03MT100,03MT100,02DE001,03MT087,04MT015,05BC175,Aurelion Sol/Leona/Zoe (DE/MT),""
CICACBAABYBACAA2DUBQGCJZK5SAIAYAAYEAWDQDAEBAAAIBAQEQ2AQDBEZWAAICAEAAODY,"faction_Demacia_Name,faction_MtTargon_Name",03MT087,03MT087,03MT087,03DE011,03DE011,03DE011,04DE014,04DE014,04DE014,01DE026,01DE026,01DE026,01DE029,01DE029,01DE029,03MT057,03MT057,03MT057,03MT087,03MT087,03MT087,03MT100,03MT100,03MT100,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,02DE001,02DE001,04MT013,04MT013,03MT051,03MT051,03MT096,03MT096,01DE007,01DE015,Aurelion Sol/Shyvana,Dragons (DE/MT)
CICQCAIADIAQEAABAICAADQUAMBQABQIBMCQGCIDBYZVOZABAEBQADQCAEAQABYBAMEVK,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,03MT087,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,04DE014,04DE014,04DE014,04DE020,04DE020,04DE020,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03MT003,03MT003,03MT003,03MT014,03MT014,03MT014,03MT051,03MT051,03MT051,03MT087,03MT087,03MT087,03MT100,03MT100,03MT100,03DE014,03DE014,01DE007,03MT085,Aurelion Sol/Shyvana,Dragons (DE/MT)
CIBQCAIADIAQGCKVAQBQABQIBMHAIAIBAAFQCAQAAEBAIAAIBYCAGCJZJBON2AIDAEBQAAQBAQAAEBADBEBVIV3E,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,04DE008,04DE008,03MT087,01DE026,01DE026,01DE026,03MT085,03MT085,03MT085,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE011,01DE011,02DE001,02DE001,04DE008,04DE008,04DE014,04DE014,03MT057,03MT057,03MT072,03MT072,03MT092,03MT092,03MT221,03MT221,03DE002,04DE002,03MT003,03MT084,03MT087,03MT100,Aurelion Sol/Jarvan IV/Shyvana,Dragons (DE/MT)
CMBQEBAABAFAIAIABEFRUHIGAMERUHBWHFJFQAQBAEAAOAIDBFKQA,"faction_Demacia_Name,faction_MtTargon_Name",04DE008,04DE008,04DE008,03MT054,03MT054,03MT054,04DE008,04DE008,04DE008,04DE010,04DE010,04DE010,01DE009,01DE009,01DE009,01DE011,01DE011,01DE011,01DE026,01DE026,01DE026,01DE029,01DE029,01DE029,03MT026,03MT026,03MT026,03MT028,03MT028,03MT028,03MT054,03MT054,03MT054,03MT057,03MT057,03MT057,03MT082,03MT082,03MT082,03MT088,03MT088,03MT088,01DE007,01DE007,03MT085,03MT085,Jarvan IV/Leona,""
CIBQCAYABYBQCAA2EEVAIAYJC4ODSYACAIAQABRIAMBQSM2VK4BQCAIAA4AQEAABAQBQSAYVKRSA,"faction_Demacia_Name,faction_MtTargon_Name",01DE042,01DE042,01DE042,03MT087,03MT087,"",03DE014,03DE014,03DE014,01DE026,01DE026,01DE026,01DE033,01DE033,01DE033,01DE042,01DE042,01DE042,03MT023,03MT023,03MT023,03MT028,03MT028,03MT028,03MT057,03MT057,03MT057,03MT096,03MT096,03MT096,01DE006,01DE006,01DE040,01DE040,03MT051,03MT051,03MT085,03MT085,03MT087,03MT087,01DE007,02DE001,03MT003,03MT021,03MT084,03MT100,Aurelion Sol/Lux,""
CQDQCAQAA4AQGAAOAECAAAQBAQEQ2AQFBIU26AIDAMESGMZ2AQAQACIUDUZQAAIBAEABK,"faction_Demacia_Name,faction_MtTargon_Name",05BC041,05BC041,05BC041,03MT058,03MT058,03MT058,02DE007,02DE007,02DE007,03DE014,03DE014,03DE014,04DE002,04DE002,04DE002,04MT013,04MT013,04MT013,05BC041,05BC041,05BC041,05BC175,05BC175,05BC175,03MT035,03MT035,03MT035,03MT051,03MT051,03MT051,03MT058,03MT058,03MT058,01DE009,01DE009,01DE009,01DE020,01DE020,01DE020,01DE029,01DE029,01DE029,01DE051,01DE051,01DE051,01DE021,Poppy/Taric (DE/MT),""
CICQCAIADIAQEAABAICAADQUAMBQSOKXMQCAGAAGBAFQ4AQBAQEQIAQDBEBQ4AIBAEAAO,"faction_Demacia_Name,faction_MtTargon_Name",03MT087,03MT087,03MT087,03DE011,03DE011,03DE011,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,04DE014,04DE014,04DE014,04DE020,04DE020,04DE020,03MT057,03MT057,03MT057,03MT087,03MT087,03MT087,03MT100,03MT100,03MT100,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,04MT004,04MT004,03MT003,03MT003,03MT014,03MT014,01DE007,Aurelion Sol/Shyvana,Dragons (DE/MT)
CMBQCAQAAEBACAA2FIEAGCI2DQZTMOKULBQAEAIDAAHAEAYJC5KQCAIBAADQ,"faction_Demacia_Name,faction_MtTargon_Name",01DE042,01DE042,01DE042,03MT054,03MT054,03MT054,02DE001,02DE001,02DE001,01DE026,01DE026,01DE026,01DE042,01DE042,01DE042,03MT026,03MT026,03MT026,03MT028,03MT028,03MT028,03MT051,03MT051,03MT051,03MT054,03MT054,03MT054,03MT057,03MT057,03MT057,03MT084,03MT084,03MT084,03MT088,03MT088,03MT088,03MT096,03MT096,03MT096,03DE014,03DE014,03MT023,03MT023,03MT085,03MT085,01DE007,Leona/Lux,""
CICACAIADIAQIAAOAMBQABQLBYBQGCIDEZEAGAICAAAQGAYAAIDQQBADBEHFIV3EAA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,"",01DE026,01DE026,01DE026,04DE014,04DE014,04DE014,03DE006,03DE006,03DE006,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,03MT003,03MT003,03MT003,03MT038,03MT038,03MT038,03MT072,03MT072,03MT072,02DE001,02DE001,03DE002,03DE002,03DE007,03DE007,03DE008,03DE008,03MT014,03MT014,03MT084,03MT084,03MT087,03MT087,03MT100,03MT100,Aurelion Sol/Shyvana,Dragons (DE/MT)
CMCACAIADIAQEAABAMBQABQIBYCQGCIJK5QGJXIBAECAGCKUKVLFYAQBAEAAOAIDBE4Q,"faction_Demacia_Name,faction_MtTargon_Name",03MT009,03MT009,03MT009,03MT087,03MT087,03MT087,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE014,03DE014,03DE014,03MT009,03MT009,03MT009,03MT087,03MT087,03MT087,03MT096,03MT096,03MT096,03MT100,03MT100,03MT100,03MT221,03MT221,03MT221,03MT084,03MT084,03MT085,03MT085,03MT086,03MT086,03MT092,03MT092,01DE007,03MT057,Aurelion Sol/Zoe (DE/MT),""
CICACAYABYAQICINAIAQAFRGAUBQSGQ4GY4VQAQDAEABKGRTAMBQSG2SKUAQCAQAAE,"faction_Demacia_Name,faction_MtTargon_Name",01DE022,01DE022,01DE022,03MT054,03MT054,03MT054,03DE014,03DE014,03DE014,04MT013,04MT013,04MT013,01DE022,01DE022,01DE022,01DE038,01DE038,01DE038,03MT026,03MT026,03MT026,03MT028,03MT028,03MT028,03MT054,03MT054,03MT054,03MT057,03MT057,03MT057,03MT088,03MT088,03MT088,01DE021,01DE021,01DE026,01DE026,01DE051,01DE051,03MT027,03MT027,03MT082,03MT082,03MT085,03MT085,02DE001,Leona/Lucian,""
CMBAEAYAAYEAIAYJBFKFYYAEAEAQAGQBAIAACAIDAAHAOAYJEMZVKVSXMTOQCAQBAEAAOAIDBEVA,"faction_Demacia_Name,faction_MtTargon_Name",03MT009,03MT009,03MT009,03MT087,03MT087,"",03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03MT009,03MT009,03MT009,03MT084,03MT084,03MT084,03MT092,03MT092,03MT092,03MT096,03MT096,03MT096,01DE026,01DE026,02DE001,02DE001,03DE014,03DE014,03MT035,03MT035,03MT051,03MT051,03MT085,03MT085,03MT086,03MT086,03MT087,03MT087,03MT100,03MT100,03MT221,03MT221,01DE007,03MT042,Aurelion Sol/Zoe (DE/MT),""
CMBQCAIADIBQGAAGBAHAIAYJGNKNWAO5AEBQCAIABMAQEAABAQBQSVK4MTMQCAIEAMEQGCIPK4,"faction_Demacia_Name,faction_MtTargon_Name",03MT217,03MT217,03MT009,03MT087,"","",01DE026,01DE026,01DE026,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE014,03DE014,03DE014,03MT051,03MT051,03MT051,03MT084,03MT084,03MT084,03MT219,03MT219,03MT219,03MT221,03MT221,03MT221,01DE011,01DE011,02DE001,02DE001,03MT085,03MT085,03MT092,03MT092,03MT100,03MT100,03MT217,03MT217,03MT003,03MT009,03MT015,03MT087,Aphelios/Aurelion Sol/Zoe (DE/MT),""
CIBQCAIADIAQIAAOAMBQACALBYCQCAIAGUAQEAABAECASBACAMAAEBQGAMEQGCKVLRSN2AICAEAQADYCAMEVIVY,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT009,03MT009,03MT087,01DE026,01DE026,01DE026,04DE014,04DE014,04DE014,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE053,01DE053,02DE001,02DE001,04MT004,04MT004,03DE002,03DE002,03DE006,03DE006,03MT003,03MT003,03MT009,03MT009,03MT085,03MT085,03MT092,03MT092,03MT100,03MT100,03MT221,03MT221,01DE015,03MT084,03MT087,Aurelion Sol/Shyvana/Zoe,Dragons (DE/MT)
CIBQCAIADIBAGCIOHECAGAAGBAFQ4BABAEAA6AICAAAQCBAJBUDAGCIDEMZVOYDEAEAQCAAH,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,"",01DE026,01DE026,01DE026,03MT014,03MT014,03MT014,03MT057,03MT057,03MT057,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE015,01DE015,02DE001,02DE001,04MT013,04MT013,03MT003,03MT003,03MT035,03MT035,03MT051,03MT051,03MT087,03MT087,03MT096,03MT096,03MT100,03MT100,01DE007,Aurelion Sol/Shyvana,Dragons (DE/MT)
CIBQEAIABMNAGAYJKVLWIBADAADAQCYOAMAQEAABAECASBACAMETTXIBAMAQCAAPAECAADQDAMEQGVC4,"faction_Demacia_Name,faction_MtTargon_Name",03MT087,03MT087,03MT087,03DE011,03DE011,03DE011,01DE011,01DE011,01DE011,01DE026,01DE026,01DE026,03MT085,03MT085,03MT085,03MT087,03MT087,03MT087,03MT100,03MT100,03MT100,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,02DE001,02DE001,04MT004,04MT004,03MT057,03MT057,03MT221,03MT221,01DE015,04DE014,03MT003,03MT084,03MT092,Aurelion Sol/Shyvana,Dragons (DE/MT)
CICACAIADIAQGCLEAECAADQDAMAAQCYOAUAQCAALAEBAAAIBAMAAMAIEBECAKAYJAM4VKV65AEBACAIAB4BQGCIJKROA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,03MT009,01DE026,01DE026,01DE026,03MT100,03MT100,03MT100,04DE014,04DE014,04DE014,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE011,01DE011,02DE001,02DE001,03DE006,03DE006,04MT004,04MT004,03MT003,03MT003,03MT057,03MT057,03MT085,03MT085,03MT087,03MT087,03MT221,03MT221,01DE015,03MT009,03MT084,03MT092,Aurelion Sol/Shyvana/Zoe,Dragons (DE/MT)
CICACAIADIAQGAAOAICASDIPA4BQSGQ4GY4DSWDAAIAQEAABAEBQSZACAEAQABYCAMEVLXAB,"faction_Demacia_Name,faction_MtTargon_Name",03MT054,03MT054,03MT054,03MT056,03MT056,03MT056,01DE026,01DE026,01DE026,03DE014,03DE014,03DE014,04MT013,04MT013,04MT013,04MT015,04MT015,04MT015,03MT026,03MT026,03MT026,03MT028,03MT028,03MT028,03MT054,03MT054,03MT054,03MT056,03MT056,03MT056,03MT057,03MT057,03MT057,03MT088,03MT088,03MT088,03MT096,03MT096,03MT096,02DE001,02DE001,03MT100,03MT100,01DE007,03MT085,03MT220,Diana/Leona (DE/MT),""
CIBQCAIADIBAGCKV3UAQIAYAAYEAWDQDAEBAAAIBAQEQIBADBE4VIV3EAQAQGAACAECAADQCAEAAWDYDAMEQGCLA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,03MT009,01DE026,01DE026,01DE026,03MT085,03MT085,03MT085,03MT221,03MT221,03MT221,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,02DE001,02DE001,04MT004,04MT004,03MT057,03MT057,03MT084,03MT084,03MT087,03MT087,03MT100,03MT100,03DE002,04DE014,01DE011,01DE015,03MT003,03MT009,03MT096,Aurelion Sol/Shyvana/Zoe,Dragons (DE/MT)
CMCQCAQAAEBACAALDIBAGAAGBYBAIAACBACQGCI4EM4TUXABAECAACQBAIBQSDLO,"faction_Demacia_Name,faction_MtTargon_Name",04DE008,04DE008,04DE008,03MT058,03MT058,03MT058,02DE001,02DE001,02DE001,01DE011,01DE011,01DE011,01DE026,01DE026,01DE026,03DE006,03DE006,03DE006,03DE014,03DE014,03DE014,04DE002,04DE002,04DE002,04DE008,04DE008,04DE008,03MT028,03MT028,03MT028,03MT035,03MT035,03MT035,03MT057,03MT057,03MT057,03MT058,03MT058,03MT058,03MT092,03MT092,03MT092,04DE010,04DE010,03MT013,03MT110,Jarvan IV/Taric,""
CMBQCAIADIAQEAABBIBQSGQ4GM3DSV2YMBSN2AICAEAQABYBAMEROAA,"faction_Demacia_Name,faction_MtTargon_Name",03MT054,03MT054,03MT054,03MT087,03MT087,03MT087,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,03MT026,03MT026,03MT026,03MT028,03MT028,03MT028,03MT051,03MT051,03MT051,03MT054,03MT054,03MT054,03MT057,03MT057,03MT057,03MT087,03MT087,03MT087,03MT088,03MT088,03MT088,03MT096,03MT096,03MT096,03MT100,03MT100,03MT100,03MT221,03MT221,03MT221,01DE007,01DE007,03MT023,03MT023,Aurelion Sol/Leona (DE/MT),""
CQBQCAYJJABAGAALBYBQIAABA4EAKAICAAAQCBAAAIAQKCVPAEBACAA2GYBQGCIXGM4QGAIEAABQEAYJKRKQGAIAB4SSO,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,04DE008,04DE008,04DE008,03MT072,03MT072,03MT072,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,04DE001,04DE001,04DE001,04DE007,04DE007,04DE007,04DE008,04DE008,04DE008,02DE001,02DE001,04DE002,04DE002,05BC175,05BC175,01DE026,01DE026,01DE054,01DE054,03MT023,03MT023,03MT051,03MT051,03MT057,03MT057,04DE003,03MT084,03MT085,01DE015,01DE037,01DE039,Jarvan IV/Shyvana (DE/MT),""
CMCQCAIADIAQEAABAIBQABIGAICAAAQOAQBQSDRGKTOQCAYBAEAAOAIDAAFQGAYJKVLWIAA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03MT087,03MT087,"","",01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,03DE005,03DE005,03DE005,03DE006,03DE006,03DE006,04DE002,04DE002,04DE002,04DE014,04DE014,04DE014,03MT014,03MT014,03MT014,03MT038,03MT038,03MT038,03MT084,03MT084,03MT084,03MT221,03MT221,03MT221,01DE007,01DE007,03DE011,03DE011,03MT085,03MT085,03MT087,03MT087,03MT100,03MT100,Aurelion Sol/Shyvana,Dragons (DE/MT)
CIAAGAIEAAHAOAYAAIBQKBQIBMGQQAYJAMHCMM2HJBKFOBABAIAACAIEAABAEAYAA4FAIAYJAIDBKZA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03MT087,03MT087,"","",04DE014,04DE014,03DE002,03DE002,03DE003,03DE003,03DE005,03DE005,03DE006,03DE006,03DE008,03DE008,03DE011,03DE011,03DE013,03DE013,03MT003,03MT003,03MT014,03MT014,03MT038,03MT038,03MT051,03MT051,03MT071,03MT071,03MT072,03MT072,03MT084,03MT084,03MT087,03MT087,02DE001,04DE002,03DE007,03DE010,03MT002,03MT006,03MT021,03MT100,Aurelion Sol/Shyvana,Dragons (DE/MT)
CMCQCAIADIAQEAABAICAAAQOAQBQABQIBMHAKAYJANLVYZG5AEAACAIBAADQ,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,03MT087,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,04DE002,04DE002,04DE002,04DE014,04DE014,04DE014,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,03MT003,03MT003,03MT003,03MT087,03MT087,03MT087,03MT092,03MT092,03MT092,03MT100,03MT100,03MT100,03MT221,03MT221,03MT221,01DE007,Aurelion Sol/Shyvana,Dragons (DE/MT)
CIBQEAYAAIHAKAIABENCAJJNAUBQSDYTEMWWAAACAEBQSMYDAEAAODIR,"faction_Demacia_Name,faction_MtTargon_Name",01DE045,01DE045,01DE045,"","","",03DE002,03DE002,03DE002,03DE014,03DE014,03DE014,01DE009,01DE009,01DE009,01DE026,01DE026,01DE026,01DE032,01DE032,01DE032,01DE037,01DE037,01DE037,01DE045,01DE045,01DE045,03MT015,03MT015,03MT015,03MT019,03MT019,03MT019,03MT035,03MT035,03MT035,03MT045,03MT045,03MT045,03MT096,03MT096,03MT096,03MT051,01DE007,01DE013,01DE017,Fiora (DE/MT),""
CICQCAIADIAQEAABAICAADQUAMBQSDRZMQCAGAAGBAFQ4AQBAEAA6AQDBEBVOAIBAEAAO,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,"",01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,04DE014,04DE014,04DE014,04DE020,04DE020,04DE020,03MT014,03MT014,03MT014,03MT057,03MT057,03MT057,03MT100,03MT100,03MT100,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE015,01DE015,03MT003,03MT003,03MT087,03MT087,01DE007,Aurelion Sol/Shyvana,Dragons (DE/MT)
CQCQCAYABYAQIAACAECQUKIDAEAASCY5AMBQSIZ2I4CACAYAAYAQGCKRAECASEQDAEABKGRTAEAQEAAH,"faction_Demacia_Name,faction_MtTargon_Name",05BC041,05BC041,05BC041,03MT058,03MT058,03MT058,03DE014,03DE014,03DE014,04DE002,04DE002,04DE002,05BC041,05BC041,05BC041,01DE009,01DE009,01DE009,01DE011,01DE011,01DE011,01DE029,01DE029,01DE029,03MT035,03MT035,03MT035,03MT058,03MT058,03MT058,03MT071,03MT071,03MT071,03DE006,03DE006,03MT081,03MT081,04MT018,04MT018,01DE021,01DE021,01DE026,01DE026,01DE051,01DE051,02DE007,Poppy/Taric (DE/MT),""
CMBQEAYAAYHAEBAAAIEAIAYJFE5FY3QCAEAQACYGAMERGIZNGM6FKAQBAEACSAIDBESA,"faction_Demacia_Name,faction_MtTargon_Name",04DE008,04DE008,04DE008,03MT058,03MT058,03MT058,03DE006,03DE006,03DE006,03DE014,03DE014,03DE014,04DE002,04DE002,04DE002,04DE008,04DE008,04DE008,03MT041,03MT041,03MT041,03MT058,03MT058,03MT058,03MT092,03MT092,03MT092,03MT110,03MT110,03MT110,01DE011,01DE011,03MT019,03MT019,03MT035,03MT035,03MT045,03MT045,03MT051,03MT051,03MT060,03MT060,03MT085,03MT085,01DE041,03MT036,Jarvan IV/Taric,""
CMCACAQAAEBAGCIDEMBQCAAJDIOQGAYAAYEAWAQCAMAAKDQDAMESMV3EAIAQCABWAIBQSE2V,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,"",02DE001,02DE001,02DE001,03MT003,03MT003,03MT003,03MT035,03MT035,03MT035,01DE009,01DE009,01DE009,01DE026,01DE026,01DE026,01DE029,01DE029,01DE029,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE005,03DE005,03DE014,03DE014,03MT038,03MT038,03MT087,03MT087,03MT100,03MT100,01DE054,03MT019,03MT085,Aurelion Sol/Shyvana,Dragons (DE/MT)
CICAEAIAA4NAEBAABYKAGAYAAIDAWBADBEBQ4V3EAMAQCAAJAEBQACABAMETGAIBAQABA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,03MT087,01DE007,01DE007,01DE007,01DE026,01DE026,01DE026,04DE014,04DE014,04DE014,04DE020,04DE020,04DE020,03DE002,03DE002,03DE002,03DE006,03DE006,03DE006,03DE011,03DE011,03DE011,03MT003,03MT003,03MT003,03MT014,03MT014,03MT014,03MT087,03MT087,03MT087,03MT100,03MT100,03MT100,01DE009,01DE009,03DE008,03DE008,03MT051,03MT051,04DE016,Aurelion Sol/Shyvana,Dragons (DE/MT)
CIBQCAYABMAQIAAOAQBQSM2XMBSAIAIBAANACBAACQBAGAAGBYCQGCIDDQ6EQVADAEBAAAIBAMAAOAQDBEBBK,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,03MT087,03DE011,03DE011,03DE011,04DE014,04DE014,04DE014,03MT051,03MT051,03MT051,03MT087,03MT087,03MT087,03MT096,03MT096,03MT096,03MT100,03MT100,03MT100,01DE026,01DE026,04DE020,04DE020,03DE006,03DE006,03DE014,03DE014,03MT003,03MT003,03MT028,03MT028,03MT060,03MT060,03MT072,03MT072,03MT084,03MT084,02DE001,03DE007,03MT002,03MT021,Aurelion Sol/Shyvana,Dragons (DE/MT)
CIDACAIADIAQEAABAECAAFABAQEQIAYDBEHFOZAEAMAAMCALBYBACBAABYBAGCIDHEAQCAIAA4,"faction_Demacia_Name,faction_MtTargon_Name",03MT087,03MT087,03MT087,03DE011,03DE011,03DE011,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,04DE020,04DE020,04DE020,04MT004,04MT004,04MT004,03MT014,03MT014,03MT014,03MT087,03MT087,03MT087,03MT100,03MT100,03MT100,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,04DE014,04DE014,03MT003,03MT003,03MT057,03MT057,01DE007,Aurelion Sol/Shyvana,Dragons (DE/MT)
CIBQCAIADIBAGCJZKUCAGAAGBAFQ4BIBAEAAWAICAAAQCBAABYAQICIEAMBQSVCXMQBQCBAABABACAAHB4BAGCIDLQ,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,04DE008,01DE026,01DE026,01DE026,03MT057,03MT057,03MT057,03MT085,03MT085,03MT085,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE011,01DE011,02DE001,02DE001,04DE014,04DE014,04MT004,04MT004,03MT084,03MT084,03MT087,03MT087,03MT100,03MT100,04DE008,01DE007,01DE015,03MT003,03MT092,Aurelion Sol/Jarvan IV/Shyvana,Dragons (DE/MT)
